LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,objective,plateau_score
14.0,36.0,511400.0,3816600.0,-3305200.0,53.0,26.4151,14.0,39.0,9649.06,272614.0,-84748.7,3.21674,2.0,9.0,24.5714,12.7692,-1536800.0,1.15473,54.7069,0.0,170178.26652785006,0.0
14.0,37.0,294000.0,3816600.0,-3522600.0,54.0,25.9259,14.0,40.0,5444.44,272614.0,-88065.0,3.0956,2.0,9.0,24.5714,12.425,-1604200.0,1.08346,25.5164,0.0,53881.062211694305,0.0
14.0,38.0,482600.0,3816600.0,-3334000.0,52.0,26.9231,14.0,38.0,9280.77,272614.0,-87736.8,3.10718,2.0,9.0,24.5714,12.8421,-1485400.0,1.14475,46.7002,0.0,156794.64117409452,0.0
14.0,39.0,478400.0,3816600.0,-3338200.0,52.0,26.9231,14.0,38.0,9200.0,272614.0,-87847.4,3.10327,2.0,9.0,24.5714,12.7895,-1485400.0,1.14331,46.2938,0.0,154077.39329473543,0.0
14.0,40.0,452400.0,3816600.0,-3364200.0,52.0,26.9231,14.0,38.0,8700.0,272614.0,-88531.6,3.07929,2.0,9.0,24.5714,12.7632,-1506400.0,1.13447,42.9059,0.0,135864.15294742433,10106.083390293916
14.0,41.0,1135800.0,4159200.0,-3023400.0,50.0,30.0,15.0,35.0,22716.0,277280.0,-86382.9,3.2099,2.0,9.0,26.6667,12.4286,-1418000.0,1.37567,125.614,0.0,909761.3822284908,10106.083390293916
14.0,42.0,1135800.0,4159200.0,-3023400.0,50.0,30.0,15.0,35.0,22716.0,277280.0,-86382.9,3.2099,2.0,9.0,26.6667,12.4286,-1418000.0,1.37567,125.614,0.0,909761.3822284908,10106.083390293916
14.0,43.0,1182800.0,4159200.0,-2976400.0,49.0,30.6122,15.0,34.0,24138.8,277280.0,-87541.2,3.16742,2.0,9.0,26.6667,12.7059,-1398800.0,1.39739,129.551,0.0,1000154.3036888762,399973.34452975047
14.0,44.0,1182800.0,4159200.0,-2976400.0,49.0,30.6122,15.0,34.0,24138.8,277280.0,-87541.2,3.16742,2.0,9.0,26.6667,12.7059,-1398800.0,1.39739,129.551,0.0,1000154.3036888762,399973.34452975047
14.0,45.0,1173600.0,4159200.0,-2985600.0,49.0,30.6122,15.0,34.0,23951.0,277280.0,-87811.8,3.15766,2.0,9.0,26.6667,12.6765,-1398800.0,1.39309,128.543,0.0,984656.1052330569,428611.0541727672
14.0,46.0,1145200.0,4159200.0,-3014000.0,49.0,30.6122,15.0,34.0,23371.4,277280.0,-88647.1,3.12791,2.0,9.0,26.6667,12.6765,-1398800.0,1.37996,125.433,0.0,937577.2376322562,428611.0541727672
14.0,47.0,1202200.0,4159200.0,-2957000.0,48.0,31.25,15.0,33.0,25045.8,277280.0,-89606.1,3.09443,2.0,9.0,26.6667,13.2424,-1404200.0,1.40656,126.734,0.0,1029258.5386697052,428611.0541727672
14.0,48.0,1151200.0,4144600.0,-2993400.0,48.0,29.1667,14.0,34.0,23983.3,296043.0,-88041.2,3.36255,2.0,9.0,24.3571,14.5882,-1451600.0,1.38458,115.166,0.0,912965.996142188,428611.0541727672
14.0,49.0,1772000.0,4473800.0,-2701800.0,45.0,33.3333,15.0,30.0,39377.8,298253.0,-90060.0,3.31172,2.0,9.0,28.9333,13.9667,-941800.0,1.65586,347.587,0.0,3334024.208961563,466215.4441087613
14.0,50.0,1772000.0,4473800.0,-2701800.0,45.0,33.3333,15.0,30.0,39377.8,298253.0,-90060.0,3.31172,2.0,9.0,28.9333,13.9667,-941800.0,1.65586,347.587,0.0,3334024.208961563,466215.4441087613
15.0,1.0,-2010600.0,4930600.0,-6941200.0,200.0,27.5,55.0,145.0,-10053.0,89647.3,-47870.3,1.87271,4.0,13.0,9.69091,4.97241,-2633800.0,0.710338,-78.2335,0.0,0.0,0.0
15.0,2.0,-590600.0,4977400.0,-5568000.0,145.0,29.6552,43.0,102.0,-4073.1,115753.0,-54588.2,2.12048,4.0,14.0,12.6977,6.23529,-1912800.0,0.89393,-33.2208,0.0,0.0,0.0
15.0,3.0,-132400.0,4922000.0,-5054400.0,122.0,33.6066,41.0,81.0,-1085.25,120049.0,-62400.0,1.92386,4.0,8.0,14.0732,6.85185,-1602200.0,0.973805,-9.32526,0.0,0.0,0.0
15.0,4.0,477000.0,5232000.0,-4755000.0,105.0,30.4762,32.0,72.0,4542.86,163500.0,-66041.7,2.47571,4.0,12.0,17.0,7.375,-1396800.0,1.10032,38.3009,0.0,162893.04123711342,0.0
15.0,5.0,786600.0,5253200.0,-4466600.0,96.0,31.25,30.0,65.0,8193.75,175107.0,-68716.9,2.54823,4.0,16.0,18.2333,7.58462,-1649600.0,1.17611,52.503,0.0,375084.602327837,0.0
15.0,6.0,1090200.0,5358000.0,-4267800.0,86.0,33.7209,29.0,56.0,12676.7,184759.0,-76210.7,2.42431,4.0,17.0,19.1379,8.01786,-1910800.0,1.25545,61.9643,0.0,622009.650408206,47158.22989746357
15.0,7.0,1163600.0,5393600.0,-4230000.0,83.0,33.7349,28.0,55.0,14019.3,192629.0,-76909.1,2.50463,4.0,16.0,19.6429,8.07273,-1853200.0,1.27508,69.0892,0.0,730609.1949061083,41951.59022430532
15.0,8.0,776200.0,4923600.0,-4147400.0,79.0,30.3797,24.0,55.0,9825.32,205150.0,-75407.3,2.72056,4.0,16.0,21.6667,8.50909,-1819400.0,1.18715,45.3441,0.0,331145.67439815326,0.0
15.0,9.0,494800.0,5010800.0,-4516000.0,79.0,27.8481,22.0,57.0,6263.29,227764.0,-79228.1,2.87478,4.0,15.0,22.5,8.29825,-1735800.0,1.10957,30.3894,0.0,141045.65042055535,0.0
15.0,10.0,97000.0,4817400.0,-4720400.0,80.0,26.25,21.0,59.0,1212.5,229400.0,-80006.8,2.86726,3.0,15.0,22.3333,8.01695,-1876600.0,1.02055,5.48332,0.0,5013.8548438665675,0.0
15.0,11.0,499400.0,4935800.0,-4436400.0,76.0,27.6316,21.0,55.0,6571.05,235038.0,-80661.8,2.91387,3.0,10.0,23.3333,8.12727,-1479600.0,1.11257,36.3994,0.0,168559.31332792647,0.0
15.0,12.0,515800.0,4930000.0,-4414200.0,75.0,28.0,21.0,54.0,6877.33,234762.0,-81744.4,2.8719,3.0,10.0,23.381,8.18519,-1479600.0,1.11685,37.5948,0.0,179811.86807245202,0.0
15.0,13.0,427400.0,4870000.0,-4442600.0,74.0,27.027,20.0,54.0,5775.68,243500.0,-82270.4,2.95975,3.0,10.0,23.45,8.35185,-1500000.0,1.0962,30.6952,0.0,121780.50666666667,0.0
15.0,14.0,453800.0,4905200.0,-4451400.0,73.0,26.0274,19.0,54.0,6216.44,258168.0,-82433.3,3.13184,3.0,10.0,23.8947,8.62963,-1500000.0,1.10195,32.5912,0.0,137289.62666666668,0.0
15.0,15.0,677400.0,4836000.0,-4158600.0,71.0,26.7606,19.0,52.0,9540.85,254526.0,-79973.1,3.18265,3.0,9.0,24.8421,8.53846,-1344200.0,1.16289,54.7792,0.0,341370.8971879185,0.0
15.0,16.0,884000.0,4825200.0,-3941200.0,68.0,29.4118,20.0,48.0,13000.0,241260.0,-82108.3,2.93831,3.0,9.0,25.5,8.27083,-1366800.0,1.2243,70.2033,0.0,571741.2935323383,382.692730068087
15.0,17.0,1148000.0,4794000.0,-3646000.0,65.0,30.7692,20.0,45.0,17661.5,239700.0,-81022.2,2.95845,3.0,8.0,25.8,8.77778,-1254000.0,1.31487,100.14,0.0,1050960.1275917066,21944.778633301252
15.0,18.0,1572600.0,4733800.0,-3161200.0,60.0,33.3333,20.0,40.0,26210.0,236690.0,-79030.0,2.99494,3.0,7.0,25.85,9.1,-1223400.0,1.49747,140.939,0.0,2021473.5654732713,67507.82001924928
15.0,19.0,1580400.0,4732200.0,-3151800.0,60.0,31.6667,19.0,41.0,26340.0,249063.0,-76873.2,3.23992,3.0,10.0,25.5789,9.58537,-1211400.0,1.50143,143.178,0.0,2061799.7028231798,235627.46570023298
15.0,20.0,1304800.0,4446800.0,-3142000.0,59.0,32.2034,19.0,40.0,22115.3,234042.0,-78550.0,2.97953,3.0,10.0,26.2632,9.25,-1250200.0,1.41528,118.21,0.0,1361784.5464725643,277286.64186675684
15.0,21.0,1258000.0,4092000.0,-2834000.0,55.0,32.7273,18.0,37.0,22872.7,227333.0,-76594.6,2.96801,3.0,10.0,28.5556,9.86486,-1520000.0,1.4439,167.376,0.0,1041160.5263157894,176384.00360482145
15.0,22.0,1241600.0,4083800.0,-2842200.0,55.0,32.7273,18.0,37.0,22574.5,226878.0,-76816.2,2.95351,3.0,10.0,28.5556,9.86486,-1520000.0,1.43684,165.194,0.0,1014191.1578947369,150503.2258064516
15.0,23.0,1076600.0,4007400.0,-2930800.0,55.0,29.0909,16.0,39.0,19574.5,250462.0,-75148.7,3.33289,3.0,10.0,27.4375,11.2308,-1552200.0,1.36734,138.238,0.0,746725.6539105786,94664.49057962319
15.0,24.0,1028600.0,3985800.0,-2957200.0,55.0,27.2727,15.0,40.0,18701.8,265720.0,-73930.0,3.59421,2.0,10.0,26.9333,11.575,-1562400.0,1.34783,132.075,0.0,677174.8335893498,71749.45397815913
15.0,25.0,1018200.0,3987400.0,-2969200.0,56.0,26.7857,15.0,41.0,18182.1,265827.0,-72419.5,3.67065,2.0,11.0,26.0,11.6098,-1321200.0,1.34292,176.098,0.0,784689.1008174387,68711.48445937838
15.0,26.0,954000.0,3970800.0,-3016800.0,56.0,26.7857,15.0,41.0,17035.7,264720.0,-73580.5,3.59769,2.0,11.0,26.1333,11.4634,-1321200.0,1.31623,161.476,0.0,688855.5858310626,68711.48445937838
15.0,27.0,946600.0,3970800.0,-3024200.0,56.0,26.7857,15.0,41.0,16903.6,264720.0,-73761.0,3.58889,2.0,11.0,26.1333,11.2927,-1321200.0,1.31301,159.36,0.0,678210.3844989403,68711.48445937838
15.0,28.0,1023600.0,3924400.0,-2900800.0,53.0,28.3019,15.0,38.0,19313.2,261627.0,-76336.8,3.42727,2.0,9.0,26.2,12.1053,-1321200.0,1.35287,190.402,0.0,793034.3324250681,68711.48445937838
15.0,29.0,956600.0,3884800.0,-2928200.0,53.0,26.4151,14.0,39.0,18049.1,277486.0,-75082.1,3.69577,2.0,9.0,25.3571,12.7436,-1321200.0,1.32669,177.939,0.0,692615.4707841356,68711.48445937838
15.0,30.0,934400.0,3884800.0,-2950400.0,53.0,26.4151,14.0,39.0,17630.2,277486.0,-75651.3,3.66796,2.0,9.0,25.3571,12.7179,-1321200.0,1.3167,173.81,0.0,660841.174689676,21945.82595347739
15.0,31.0,885600.0,3869800.0,-2984200.0,53.0,26.4151,14.0,39.0,16709.4,276414.0,-76517.9,3.61241,2.0,9.0,25.3571,12.5128,-1326800.0,1.29676,159.166,0.0,591111.9686463672,0.0
15.0,32.0,701400.0,3857400.0,-3156000.0,53.0,24.5283,13.0,40.0,13234.0,296723.0,-78900.0,3.76075,2.0,9.0,23.3077,13.0,-1372400.0,1.22224,95.7673,0.0,358468.3474205771,0.0
15.0,33.0,486400.0,3780800.0,-3294400.0,54.0,24.0741,13.0,41.0,9007.41,290831.0,-80351.2,3.61949,2.0,9.0,22.8462,12.7073,-1456400.0,1.14764,57.1429,0.0,162445.04257072232,0.0
15.0,34.0,478200.0,3780800.0,-3302600.0,54.0,24.0741,13.0,41.0,8855.56,290831.0,-80551.2,3.61051,2.0,9.0,22.8462,12.6098,-1456400.0,1.1448,56.1795,0.0,157014.0346058775,0.0
15.0,35.0,464200.0,3780800.0,-3316600.0,54.0,24.0741,13.0,41.0,8596.3,290831.0,-80892.7,3.59527,2.0,9.0,22.8462,12.5122,-1456400.0,1.13996,54.5348,0.0,147954.98489425983,0.0
15.0,36.0,548800.0,3780800.0,-3232000.0,53.0,24.5283,13.0,40.0,10354.7,290831.0,-80800.0,3.59939,2.0,9.0,22.8462,12.7,-1454800.0,1.1698,64.3527,0.0,207026.01044817158,0.0
15.0,37.0,321600.0,3780800.0,-3459200.0,54.0,24.0741,13.0,41.0,5955.56,290831.0,-84370.7,3.44706,2.0,10.0,22.8462,12.1707,-1532000.0,1.09297,29.7778,0.0,67510.8093994778,0.0
15.0,38.0,510200.0,3780800.0,-3270600.0,52.0,25.0,13.0,39.0,9811.54,290831.0,-83861.5,3.46799,2.0,9.0,22.8462,12.5641,-1413200.0,1.156,53.0795,0.0,184194.76365694878,0.0
15.0,39.0,506000.0,3780800.0,-3274800.0,52.0,25.0,13.0,39.0,9730.77,290831.0,-83969.2,3.46354,2.0,9.0,22.8462,12.5128,-1413200.0,1.15451,52.6425,0.0,181174.63911689783,0.0
15.0,40.0,480000.0,3780800.0,-3300800.0,52.0,25.0,13.0,39.0,9230.77,290831.0,-84635.9,3.43626,2.0,9.0,22.8462,12.4872,-1434200.0,1.14542,48.8699,0.0,160647.050620555,121.07906107672545
15.0,41.0,1163400.0,4123400.0,-2960000.0,50.0,28.0,14.0,36.0,23268.0,294529.0,-82222.2,3.5821,2.0,9.0,25.2143,12.1389,-1345800.0,1.39304,139.832,0.0,1005721.1769950958,121.07906107672545
15.0,42.0,1163400.0,4123400.0,-2960000.0,50.0,28.0,14.0,36.0,23268.0,294529.0,-82222.2,3.5821,2.0,9.0,25.2143,12.1389,-1345800.0,1.39304,139.832,0.0,1005721.1769950958,121.07906107672545
15.0,43.0,1219200.0,4123400.0,-2904200.0,49.0,28.5714,14.0,35.0,24881.6,294529.0,-82977.1,3.54951,2.0,9.0,25.2143,12.4,-1317800.0,1.41981,146.538,0.0,1127977.4169069661,292061.4443378119
15.0,44.0,1219200.0,4123400.0,-2904200.0,49.0,28.5714,14.0,35.0,24881.6,294529.0,-82977.1,3.54951,2.0,9.0,25.2143,12.4,-1317800.0,1.41981,146.538,0.0,1127977.4169069661,292061.4443378119
15.0,45.0,1210000.0,4123400.0,-2913400.0,49.0,28.5714,14.0,35.0,24693.9,294529.0,-83240.0,3.53831,2.0,9.0,25.2143,12.3714,-1317800.0,1.41532,145.433,0.0,1111018.3639398997,335873.59687652515
15.0,46.0,1182200.0,4123400.0,-2941200.0,49.0,28.5714,14.0,35.0,24126.5,294529.0,-84034.3,3.50486,2.0,9.0,25.2143,12.3429,-1317800.0,1.40194,142.091,0.0,1060553.0733039915,335873.59687652515
15.0,47.0,1236400.0,4123400.0,-2887000.0,48.0,29.1667,14.0,34.0,25758.3,294529.0,-84911.8,3.46864,2.0,9.0,25.2143,12.5588,-1323200.0,1.42826,142.508,0.0,1155293.9540507859,335873.59687652515
15.0,48.0,1185400.0,4123400.0,-2938000.0,48.0,29.1667,14.0,34.0,24695.8,294529.0,-86411.8,3.40843,2.0,9.0,25.2143,12.5588,-1370600.0,1.40347,129.044,0.0,1025224.835838319,335873.59687652515
15.0,49.0,1838200.0,4452600.0,-2614400.0,45.0,33.3333,15.0,30.0,40848.9,296840.0,-87146.7,3.40621,2.0,9.0,29.7333,11.6667,-860800.0,1.70311,394.464,0.0,3925394.0985130114,374395.32492962916
15.0,50.0,1838200.0,4452600.0,-2614400.0,45.0,33.3333,15.0,30.0,40848.9,296840.0,-87146.7,3.40621,2.0,9.0,29.7333,11.6667,-860800.0,1.70311,394.464,0.0,3925394.0985130114,374395.32492962916
16.0,1.0,-2068200.0,4921800.0,-6990000.0,198.0,27.2727,54.0,144.0,-10445.5,91144.4,-48541.7,1.87765,4.0,13.0,9.81481,5.01389,-2685800.0,0.70412,-78.8787,0.0,0.0,0.0
16.0,2.0,-768200.0,4929000.0,-5697200.0,145.0,29.6552,43.0,102.0,-5297.93,114628.0,-55854.9,2.05224,4.0,14.0,12.6512,6.2549,-1983600.0,0.865162,-41.3767,0.0,0.0,0.0
16.0,3.0,-288200.0,4868200.0,-5156400.0,122.0,33.6066,41.0,81.0,-2362.3,118737.0,-63659.3,1.86519,4.0,8.0,14.0,6.88889,-1731600.0,0.944108,-18.4886,0.0,0.0,0.0
16.0,4.0,338200.0,5180000.0,-4841800.0,105.0,30.4762,32.0,72.0,3220.95,161875.0,-67247.2,2.40716,4.0,12.0,16.875,7.43056,-1461800.0,1.06985,25.8089,0.0,78245.47817758928,0.0
16.0,5.0,656200.0,5225200.0,-4569000.0,96.0,31.25,30.0,65.0,6835.42,174173.0,-70292.3,2.47784,4.0,16.0,18.2,7.6,-1706200.0,1.14362,42.2048,0.0,252372.7816199742,0.0
16.0,6.0,960000.0,5308200.0,-4348200.0,86.0,33.7209,29.0,56.0,11162.8,183041.0,-77646.4,2.35737,4.0,17.0,19.1034,8.03571,-1967200.0,1.22078,52.8693,0.0,468483.1232208215,47158.22989746357
16.0,7.0,1033600.0,5348800.0,-4315200.0,83.0,33.7349,28.0,55.0,12453.0,191029.0,-78458.2,2.43478,4.0,16.0,19.6786,8.05455,-1909600.0,1.23953,59.3818,0.0,559451.6966904064,36659.51182687469
16.0,8.0,657400.0,4895200.0,-4237800.0,79.0,30.3797,24.0,55.0,8321.52,203967.0,-77050.9,2.64717,4.0,16.0,21.7083,8.49091,-1875800.0,1.15513,37.1791,0.0,230394.90350783666,0.0
16.0,9.0,405200.0,4990800.0,-4585600.0,79.0,27.8481,22.0,57.0,5129.11,226855.0,-80449.1,2.81985,4.0,15.0,22.4545,8.29825,-1792200.0,1.08836,24.0532,0.0,91612.00758843879,0.0
16.0,10.0,37400.0,4797400.0,-4760000.0,80.0,26.25,21.0,59.0,467.5,228448.0,-80678.0,2.8316,3.0,15.0,22.2857,7.94915,-1908200.0,1.00786,2.07709,0.0,733.0258882716696,0.0
16.0,11.0,153000.0,4817800.0,-4664800.0,77.0,25.974,20.0,57.0,1987.01,240890.0,-81838.6,2.94348,3.0,14.0,22.8,8.12281,-1800800.0,1.0328,9.03614,0.0,12999.222567747667,0.0
16.0,12.0,169400.0,4812000.0,-4642600.0,76.0,26.3158,20.0,56.0,2228.95,240600.0,-82903.6,2.90217,3.0,14.0,22.85,8.17857,-1800800.0,1.03649,10.0047,0.0,15935.33984895602,0.0
16.0,13.0,81000.0,4752000.0,-4671000.0,75.0,25.3333,19.0,56.0,1080.0,250105.0,-83410.7,2.99848,3.0,14.0,22.8947,8.32143,-1821200.0,1.01734,4.72689,0.0,3602.5697342411595,0.0
16.0,14.0,109200.0,4787200.0,-4678000.0,74.0,24.3243,18.0,56.0,1475.68,265956.0,-83535.7,3.18373,3.0,14.0,23.3333,8.58929,-1821200.0,1.02334,6.37255,0.0,6547.682846474851,0.0
16.0,15.0,337600.0,4722800.0,-4385200.0,72.0,25.0,18.0,54.0,4688.89,262378.0,-81207.4,3.23096,3.0,13.0,24.3333,8.5,-1662400.0,1.07699,21.7134,0.0,68559.76900866217,0.0
16.0,16.0,578000.0,4729400.0,-4151400.0,69.0,27.5362,19.0,50.0,8376.81,248916.0,-83028.0,2.99797,3.0,13.0,24.8947,8.26,-1662400.0,1.13923,37.1752,0.0,200964.87006737248,7.141974545903867
16.0,17.0,846400.0,4698200.0,-3851800.0,66.0,28.7879,19.0,47.0,12824.2,247274.0,-81953.2,3.01726,3.0,12.0,25.2105,8.74468,-1545200.0,1.21974,58.8759,0.0,463624.74760548794,19843.84162214002
16.0,18.0,1335800.0,4697200.0,-3361400.0,61.0,31.1475,19.0,42.0,21898.4,247221.0,-80033.3,3.08898,3.0,11.0,25.2105,9.09524,-1454600.0,1.39739,99.1685,0.0,1226702.6261515194,60100.31511165913
16.0,19.0,1343600.0,4695600.0,-3352000.0,61.0,29.5082,18.0,43.0,22026.2,260867.0,-77953.5,3.34644,3.0,11.0,24.8889,9.55814,-1442600.0,1.40084,100.644,0.0,1251393.9830860945,230086.13138686132
16.0,20.0,1065200.0,4407400.0,-3342200.0,60.0,30.0,18.0,42.0,17753.3,244856.0,-79576.2,3.077,3.0,11.0,25.6667,9.2381,-1481400.0,1.31871,79.7903,0.0,765931.5782368031,277286.64186675684
16.0,21.0,995400.0,4029600.0,-3034200.0,56.0,30.3571,17.0,39.0,17775.0,237035.0,-77800.0,3.04673,3.0,10.0,28.2353,9.82051,-1774200.0,1.32806,102.916,0.0,558460.8048698005,176384.00360482145
16.0,22.0,979000.0,4021400.0,-3042400.0,56.0,28.5714,16.0,39.0,17482.1,251338.0,-78010.3,3.22185,3.0,10.0,27.625,9.82051,-1774200.0,1.32179,101.22,0.0,540210.2355991433,150503.2258064516
16.0,23.0,828000.0,3968200.0,-3140200.0,56.0,26.7857,15.0,41.0,14785.7,264547.0,-76590.2,3.45405,3.0,11.0,25.8,11.5366,-1775400.0,1.26368,82.6347,0.0,386157.4856370395,94664.49057962319
16.0,24.0,780000.0,3946600.0,-3166600.0,56.0,25.0,14.0,42.0,13928.6,281900.0,-75395.2,3.73896,2.0,11.0,25.1429,11.8571,-1785600.0,1.24632,77.8443,0.0,340725.8064516129,71749.45397815913
16.0,25.0,647400.0,3948200.0,-3300800.0,58.0,24.1379,14.0,44.0,11162.1,282014.0,-75018.2,3.75928,2.0,11.0,24.1429,11.1818,-1666600.0,1.19613,73.3182,0.0,251486.11544461778,68711.48445937838
16.0,26.0,583200.0,3931600.0,-3348400.0,58.0,24.1379,14.0,44.0,10055.2,280829.0,-76100.0,3.69026,2.0,11.0,24.2857,11.0455,-1666600.0,1.17417,66.0476,0.0,204081.5072602904,68711.48445937838
16.0,27.0,575800.0,3931600.0,-3355800.0,58.0,24.1379,14.0,44.0,9927.59,280829.0,-76268.2,3.68212,2.0,11.0,24.2857,10.8864,-1666600.0,1.17158,65.2095,0.0,198935.34141365654,68711.48445937838
16.0,28.0,652800.0,3885200.0,-3232400.0,55.0,25.4545,14.0,41.0,11869.1,277514.0,-78839.0,3.52001,2.0,10.0,24.3571,11.6098,-1666600.0,1.20196,73.9298,0.0,255698.93195727828,68711.48445937838
16.0,29.0,585800.0,3845600.0,-3259800.0,55.0,23.6364,13.0,42.0,10650.9,295815.0,-77614.3,3.81135,2.0,10.0,23.3077,12.2143,-1666600.0,1.1797,66.342,0.0,205905.22020880834,68711.48445937838
16.0,30.0,563600.0,3845600.0,-3282000.0,55.0,23.6364,13.0,42.0,10247.3,295815.0,-78142.9,3.78557,2.0,10.0,23.3077,12.1905,-1666600.0,1.17172,63.8279,0.0,190594.59978399135,21945.82595347739
16.0,31.0,514800.0,3840000.0,-3325200.0,55.0,23.6364,13.0,42.0,9360.0,295385.0,-79171.4,3.73095,2.0,10.0,23.3077,12.0,-1672200.0,1.15482,57.0858,0.0,158485.25296017222,0.0
16.0,32.0,354600.0,3836400.0,-3481800.0,55.0,23.6364,13.0,42.0,6447.27,295108.0,-82900.0,3.5598,2.0,10.0,23.3077,11.4524,-1693800.0,1.10184,33.6496,0.0,74236.13177470776,0.0
16.0,33.0,139600.0,3759800.0,-3620200.0,56.0,23.2143,13.0,43.0,2492.86,289215.0,-84190.7,3.43524,2.0,11.0,22.8462,11.2093,-1777800.0,1.03856,11.9052,0.0,10961.952975587805,0.0
16.0,34.0,131400.0,3759800.0,-3628400.0,56.0,23.2143,13.0,43.0,2346.43,289215.0,-84381.4,3.42748,2.0,11.0,22.8462,11.1163,-1777800.0,1.03621,11.2059,0.0,9711.981100236248,0.0
16.0,35.0,117400.0,3759800.0,-3642400.0,56.0,23.2143,13.0,43.0,2096.43,289215.0,-84707.0,3.4143,2.0,11.0,22.8462,11.0233,-1777800.0,1.03223,10.0119,0.0,7752.70559118011,0.0
16.0,36.0,202000.0,3759800.0,-3557800.0,55.0,23.6364,13.0,42.0,3672.73,289215.0,-84709.5,3.4142,2.0,11.0,22.8462,11.1667,-1776200.0,1.05678,17.2032,0.0,22972.63821641707,0.0
16.0,37.0,-25200.0,3759800.0,-3785000.0,56.0,23.2143,13.0,43.0,-450.0,289215.0,-88023.3,3.28567,2.0,12.0,22.8462,10.6977,-1853400.0,0.993342,-1.7982,0.0,0.0,0.0
16.0,38.0,163400.0,3759800.0,-3596400.0,54.0,24.0741,13.0,41.0,3025.93,289215.0,-87717.1,3.29714,2.0,11.0,22.8462,11.0,-1734600.0,1.04543,12.7397,0.0,15392.344056266575,0.0
16.0,39.0,159200.0,3759800.0,-3600600.0,54.0,24.0741,13.0,41.0,2948.15,289215.0,-87819.5,3.29329,2.0,11.0,22.8462,10.9512,-1734600.0,1.04421,12.4123,0.0,14611.23025481379,0.0
16.0,40.0,133200.0,3759800.0,-3626600.0,54.0,24.0741,13.0,41.0,2466.67,289215.0,-88453.7,3.26968,2.0,11.0,22.8462,10.9268,-1755600.0,1.03673,10.2179,0.0,10106.083390293916,121.07906107672545
16.0,41.0,816600.0,4102400.0,-3285800.0,52.0,26.9231,14.0,38.0,15703.8,293029.0,-86468.4,3.38885,2.0,10.0,25.2143,10.4737,-1667200.0,1.24852,70.7994,0.0,399973.34452975047,121.07906107672545
16.0,42.0,816600.0,4102400.0,-3285800.0,52.0,26.9231,14.0,38.0,15703.8,293029.0,-86468.4,3.38885,2.0,10.0,25.2143,10.4737,-1667200.0,1.24852,70.7994,0.0,399973.34452975047,121.07906107672545
16.0,43.0,872400.0,4102400.0,-3230000.0,51.0,27.451,14.0,37.0,17105.9,293029.0,-87297.3,3.35667,2.0,10.0,25.2143,10.6757,-1639200.0,1.27009,75.6372,0.0,464300.7320644217,292061.4443378119
16.0,44.0,872400.0,4102400.0,-3230000.0,51.0,27.451,14.0,37.0,17105.9,293029.0,-87297.3,3.35667,2.0,10.0,25.2143,10.6757,-1639200.0,1.27009,75.6372,0.0,464300.7320644217,292061.4443378119
16.0,45.0,863200.0,4102400.0,-3239200.0,51.0,27.451,14.0,37.0,16925.5,293029.0,-87545.9,3.34714,2.0,10.0,25.2143,10.6486,-1639200.0,1.26649,74.8396,0.0,454559.68765251344,335873.59687652515
16.0,46.0,838200.0,4102400.0,-3264200.0,51.0,27.451,14.0,37.0,16435.3,293029.0,-88221.6,3.32151,2.0,10.0,25.2143,10.6216,-1639200.0,1.25679,72.6721,0.0,428611.0541727672,335873.59687652515
16.0,47.0,892400.0,4102400.0,-3210000.0,50.0,28.0,14.0,36.0,17848.0,293029.0,-89166.7,3.2863,2.0,10.0,25.2143,10.7778,-1644600.0,1.27801,75.0547,0.0,484237.96667882765,335873.59687652515
16.0,48.0,878400.0,4102400.0,-3224000.0,50.0,28.0,14.0,36.0,17568.0,293029.0,-89555.6,3.27203,2.0,10.0,25.2143,10.75,-1655000.0,1.27246,73.0175,0.0,466215.4441087613,335873.59687652515
16.0,49.0,954800.0,4102400.0,-3147600.0,49.0,28.5714,14.0,35.0,19485.7,293029.0,-89931.4,3.25836,2.0,9.0,25.2143,10.9429,-1578600.0,1.30334,84.7506,0.0,577500.9755479539,374395.32492962916
16.0,50.0,954800.0,4102400.0,-3147600.0,49.0,28.5714,14.0,35.0,19485.7,293029.0,-89931.4,3.25836,2.0,9.0,25.2143,10.9429,-1578600.0,1.30334,84.7506,0.0,577500.9755479539,374395.32492962916
17.0,1.0,-2107600.0,4870200.0,-6977800.0,194.0,26.8041,52.0,142.0,-10863.9,93657.7,-49139.4,1.90596,4.0,13.0,9.63462,5.26056,-2781400.0,0.697956,-77.5537,0.0,0.0,0.0
17.0,2.0,-877800.0,4877800.0,-5755600.0,143.0,28.6713,41.0,102.0,-6138.46,118971.0,-56427.5,2.10838,4.0,14.0,12.6098,6.4902,-1992800.0,0.847488,-47.0468,0.0,0.0,0.0
17.0,3.0,-385000.0,4825800.0,-5210800.0,120.0,32.5,39.0,81.0,-3208.33,123738.0,-64330.9,1.92347,4.0,8.0,13.9744,7.19753,-1770400.0,0.926115,-24.0986,0.0,0.0,0.0
